# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  DJPMMEHC_00524      K02479  262.33   88.7   3.8e-26 two-component system, NarL family, response regulator
  DJPMMEHC_00524      K15012  137.23   87.5     1e-25 two-component system, response regulator RegA
  DJPMMEHC_00524      K22010  138.03   87.3   1.2e-25 two-component system, response regulator PdtaR
  DJPMMEHC_00524      K18444  548.07   86.9     1e-25 two-component system, glycerol uptake and utilization response regulator
  DJPMMEHC_00524      K11523  164.30   85.6   1.7e-25 two-component system, chemotaxis family, response regulator PixH
  DJPMMEHC_00524      K02481  549.40   84.6   7.4e-25 two-component system, NtrC family, response regulator
  DJPMMEHC_00524      K13490  657.33   84.0   7.2e-25 two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
  DJPMMEHC_00524      K02488  235.07   83.5   1.5e-24 two-component system, cell cycle response regulator [EC:2.7.7.65]
  DJPMMEHC_00524      K13589  129.27   83.0   1.7e-24 two-component system, cell cycle response regulator CpdR
  DJPMMEHC_00524      K07679  609.43   82.9   1.4e-24 two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
  DJPMMEHC_00524      K02667  567.53   81.0   6.2e-24 two-component system, NtrC family, response regulator PilR
  DJPMMEHC_00524      K07678  639.73   80.3   1.1e-23 two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
  DJPMMEHC_00524      K20973  728.90   80.3   1.2e-23 two-component system, sensor histidine kinase SagS [EC:2.7.13.3]
  DJPMMEHC_00524      K19691  689.73   77.9   5.5e-23 osomolarity two-component system, sensor histidine kinase NIK1 [EC:2.7.13.3]
  DJPMMEHC_00524      K11522  326.07   76.8   1.4e-22 two-component system, chemotaxis family, response regulator PixG
  DJPMMEHC_00524      K07714  574.77   75.7   3.5e-22 two-component system, NtrC family, response regulator AtoC
  DJPMMEHC_00524      K10126  510.10   75.5   3.2e-22 two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD
  DJPMMEHC_00524      K19692  682.00   75.5   2.9e-22 osomolarity two-component system, sensor histidine kinase TcsA [EC:2.7.13.3]
  DJPMMEHC_00524      K13041  244.43   73.9   1.3e-21 two-component system, LuxR family, response regulator TtrR
  DJPMMEHC_00524      K11692  257.27   72.4   3.8e-21 two-component system, CitB family, response regulator DctR
  DJPMMEHC_00524      K08476  512.97   72.2   3.5e-21 two-component system, NtrC family, phosphoglycerate transport system response regulator PgtA
  DJPMMEHC_00524      K07699  114.37   71.6   4.8e-21 two-component system, response regulator, stage 0 sporulation protein A
  DJPMMEHC_00524      K10916  348.63   70.8   6.4e-21 two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS [EC:2.7.13.3 3.1.3.-]
  DJPMMEHC_00524      K10715  601.27   70.7   5.8e-21 two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]
  DJPMMEHC_00524      K02475  264.33   70.3   1.7e-20 two-component system, CitB family, response regulator
  DJPMMEHC_00524      K11712  249.80   68.9   4.3e-20 two-component system, LuxR family, response regulator DctR
  DJPMMEHC_00524      K03412  199.40   67.9   5.9e-20 two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
  DJPMMEHC_00524      K11624  229.83   67.8   9.1e-20 two-component system, NarL family, response regulator YdfI
  DJPMMEHC_00524      K10912  534.70   67.5   9.8e-20 two-component system, repressor protein LuxO
  DJPMMEHC_00524      K07645  405.77   67.1   8.8e-20 two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
  DJPMMEHC_00524      K07705  204.37   66.9   1.8e-19 two-component system, LytTR family, response regulator LytT
  DJPMMEHC_00524      K07689  250.83   66.3   2.4e-19 two-component system, NarL family, invasion response regulator UvrY
  DJPMMEHC_00524      K07720  160.10   65.6   3.9e-19 two-component system, response regulator YesN
  DJPMMEHC_00524      K10909  503.70   65.4   2.8e-19 two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]
  DJPMMEHC_00524      K11384  566.87   65.0   4.5e-19 two-component system, NtrC family, response regulator AlgB
  DJPMMEHC_00524      K02477  202.57   64.2   1.2e-18 two-component system, LytTR family, response regulator
  DJPMMEHC_00524      K07677  706.73   63.3   1.4e-18 two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
  DJPMMEHC_00524      K20972  755.47   62.7   1.8e-18 two-component system, sensor histidine kinase RetS
  DJPMMEHC_00524      K13924  369.33   62.5   1.9e-18 two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]
  DJPMMEHC_00524      K07692  264.33   62.1   4.8e-18 two-component system, NarL family, response regulator DegU
  DJPMMEHC_00524      K07713  542.93   60.8   1.3e-17 two-component system, NtrC family, response regulator HydG
  DJPMMEHC_00524      K07690  242.73   58.1     7e-17 two-component system, NarL family, response regulator EvgA
  DJPMMEHC_00524      K11615  293.00   58.1   7.2e-17 two-component system, CitB family, response regulator MalR
  DJPMMEHC_00524      K15850  690.43   57.2   7.9e-17 two-component system, autoinducer 1 sensor kinase/phosphatase LuxN [EC:2.7.13.3 3.1.3.-]
  DJPMMEHC_00524      K11618  259.57   56.9     2e-16 two-component system, NarL family, response regulator LiaR
  DJPMMEHC_00524      K13815  481.97   56.7   1.7e-16 two-component system, response regulator RpfG
  DJPMMEHC_00524      K07712  573.10   56.2   2.5e-16 two-component system, NtrC family, nitrogen regulation response regulator GlnG
  DJPMMEHC_00524      K07696  248.23   56.0   3.7e-16 two-component system, NarL family, response regulator NreC
  DJPMMEHC_00524      K17061  705.67   55.9     3e-16 two-component system, response regulator AauR
  DJPMMEHC_00524      K07715  529.97   55.4     5e-16 two-component system, NtrC family, response regulator GlrR
  DJPMMEHC_00524      K21603  289.80   54.5   9.1e-16 two-component system, OmpR family, flagellar system response regulator FtcR
  DJPMMEHC_00524      K07647  611.23   53.8   8.1e-16 two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]
  DJPMMEHC_00524      K07694  284.50   53.1   2.5e-15 two-component system, NarL family, vancomycin resistance associated response regulator VraR
  DJPMMEHC_00524      K08083  232.93   52.8   3.4e-15 two-component system, LytTR family, response regulator AlgR
  DJPMMEHC_00524      K07684  240.37   52.4   5.9e-15 two-component system, NarL family, nitrate/nitrite response regulator NarL
  DJPMMEHC_00524      K11444  355.47   50.8   1.3e-14 two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]
  DJPMMEHC_00524      K14978  488.67   50.5   9.3e-15 two-component system, LuxR family, secretion system sensor histidine kinase SsrA
  DJPMMEHC_00524      K11355  164.83   50.1   1.9e-14 two-component system, chemotaxis family, response regulator Rcp1
  DJPMMEHC_00524      K07691  195.73   49.7   3.4e-14 two-component system, NarL family, competent response regulator ComA
  DJPMMEHC_00524      K19617  599.27   49.2   3.9e-14 two-component system, response regulator FitH
  DJPMMEHC_00524      K10943  535.33   49.0   4.1e-14 two-component system, response regulator FlrC
  DJPMMEHC_00524      K14979  249.00   48.6   6.9e-14 two-component system, LuxR family, secretion system response regulator SsrB
  DJPMMEHC_00524      K20975  371.73   48.6   4.6e-14 two-component system, sensor histidine kinase [EC:2.7.13.3]
  DJPMMEHC_00524      K11641  233.40   47.4   1.4e-13 two-component system, LytTR family, response regulator NatR
  DJPMMEHC_00524      K07688  215.93   47.2   1.7e-13 two-component system, NarL family, response regulator, fimbrial Z protein, FimZ
  DJPMMEHC_00524      K03415  173.37   47.2   1.2e-13 two-component system, chemotaxis family, chemotaxis protein CheV
  DJPMMEHC_00524      K22486  168.30   46.3   3.1e-13 transcriptional regulator HilA, main transcriptional regulator of SPI1
  DJPMMEHC_00524      K07685  262.87   43.0     3e-12 two-component system, NarL family, nitrate/nitrite response regulator NarP
  DJPMMEHC_00524      K11638  277.57   42.7   4.6e-12 two-component system, CitB family, response regulator CitT
  DJPMMEHC_00524      K20264  247.00   42.6     4e-12 two-component system, NarL family, response regulator FusR
  DJPMMEHC_00524      K07693  224.10   42.4     4e-12 two-component system, NarL family, response regulator DesR
  DJPMMEHC_00524      K10921  110.20   41.9   8.6e-12 cholera toxin transcriptional activator
  DJPMMEHC_00524      K07703  357.37   41.5   9.3e-12 two-component system, CitB family, response regulator DcuR
  DJPMMEHC_00524      K19623  202.23   40.4   2.7e-11 two-component system, probable response regulator PhcQ
  DJPMMEHC_00524      K07695  253.20   40.4   1.9e-11 two-component system, NarL family, response regulator DevR
  DJPMMEHC_00524      K07719  135.07   39.9   2.6e-11 two-component system, response regulator YcbB
  DJPMMEHC_00524      K14989  189.07   39.8     3e-11 two-component system, NarL family, secretion system response regulator SalR
  DJPMMEHC_00524      K02282  207.27   38.6   4.2e-11 pilus assembly protein CpaE
  DJPMMEHC_00524      K03893  185.30   36.7   1.4e-10 arsenical pump membrane protein
  DJPMMEHC_00524      K19641  504.90   36.6   2.2e-10 two-component system, NtrC family, response regulator HupR/HoxA
  DJPMMEHC_00524      K20971  282.57   36.2   2.5e-10 two-component system, sensor histidine kinase LadS
  DJPMMEHC_00524      K19622  329.60   35.8   4.9e-10 two-component system, response regulator PhcR
  DJPMMEHC_00524      K13491  396.17   33.8   1.6e-09 two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]
  DJPMMEHC_00524      K20263  367.97   33.7   1.5e-09 two-component system, NarL family, sensor histidine kinase FusK [EC:2.7.13.3]
  DJPMMEHC_00524      K07707  154.50   31.6   8.5e-09 two-component system, LytTR family, response regulator AgrA
  DJPMMEHC_00524      K21025  432.00   31.5     5e-09 multidomain signaling protein FimX
  DJPMMEHC_00524      K19616 2202.33   31.2   4.7e-09 two-component system, sensor histidine kinase and response regulator FitF [EC:2.7.13.3]
  DJPMMEHC_00524      K13246  584.17   31.2   6.9e-09 c-di-GMP phosphodiesterase [EC:3.1.4.52]
  DJPMMEHC_00524      K07702  263.93   30.9   1.7e-08 two-component system, CitB family, response regulator CitB
  DJPMMEHC_00524      K02489 2283.03   28.4   2.9e-08 two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]
  DJPMMEHC_00524      K11356  509.67   28.3   5.1e-08 two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
  DJPMMEHC_00524      K07686  268.90   24.7   1.6e-06 two-component system, NarL family, uhpT operon response regulator UhpA
  DJPMMEHC_00524      K07183  170.60   23.0   5.3e-06 two-component system, response regulator / RNA-binding antiterminator
  DJPMMEHC_00524      K03765  160.17   20.5   2.3e-05 transcriptional activator of cad operon
  DJPMMEHC_00524      K20340       -   16.1   0.00064 two-component system, LytTR family, response regulator AgrA2
  DJPMMEHC_00524      K22894  158.63   13.7    0.0027 SARP family transcriptional regulator, regulator of embCAB operon
* DJPMMEHC_00525      K06186   67.93  117.0   1.5e-34 outer membrane protein assembly factor BamE
  DJPMMEHC_00525      K04064   53.03   33.1   3.8e-09 osmotically inducible lipoprotein OsmE
* DJPMMEHC_00526      K06899  118.17  428.1    3e-129 nucleoid-associated protein
* DJPMMEHC_00527      K09904   64.00  117.8   1.4e-35 uncharacterized protein
* DJPMMEHC_00528      K07014  196.73  650.4  3.3e-196 uncharacterized protein
  DJPMMEHC_00528      K19005  195.10   59.4     2e-17 lipoteichoic acid synthase [EC:2.7.8.20]
  DJPMMEHC_00528      K01138  425.73   37.3   1.5e-10 uncharacterized sulfatase [EC:3.1.6.-]
  DJPMMEHC_00528      K01133  454.57   36.0   3.3e-10 choline-sulfatase [EC:3.1.6.6]
  DJPMMEHC_00528      K01134  496.47   33.9   1.3e-09 arylsulfatase A [EC:3.1.6.8]
  DJPMMEHC_00528      K01130  430.77   32.0   3.9e-09 arylsulfatase [EC:3.1.6.1]
  DJPMMEHC_00528      K19353  287.30   25.9   3.7e-07 heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]
  DJPMMEHC_00528      K01136  465.53   25.3   4.8e-07 iduronate 2-sulfatase [EC:3.1.6.13]
  DJPMMEHC_00528      K01565  322.57   18.5   5.8e-05 N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1]
  DJPMMEHC_00528      K01839  131.50   17.3   0.00016 phosphopentomutase [EC:5.4.2.7]
  DJPMMEHC_00528      K15633   80.97   15.1   0.00059 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
  DJPMMEHC_00528      K01077   81.77   13.7    0.0015 alkaline phosphatase [EC:3.1.3.1]
  DJPMMEHC_00528      K18398  592.93   12.2    0.0042 ectonucleotide pyrophosphatase/phosphodiesterase family member 5 [EC:3.1.-.-]
  DJPMMEHC_00528      K18424  601.53   12.2     0.005 ectonucleotide pyrophosphatase/phosphodiesterase family member 4 [EC:3.6.1.29]
  DJPMMEHC_00528      K01137  512.60   10.6     0.015 N-acetylglucosamine-6-sulfatase [EC:3.1.6.14]
  DJPMMEHC_00528      K19670  207.87   10.6     0.018 phosphonoacetate hydrolase [EC:3.11.1.2]
  DJPMMEHC_00528      K12975  498.73    9.9     0.018 KDO II ethanolaminephosphotransferase [EC:2.7.8.42]
  DJPMMEHC_00528      K23675   48.43    8.1      0.25 riboflavin transporter
* DJPMMEHC_00529      K01485  161.60  211.2   2.3e-63 cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]
  DJPMMEHC_00529      K08710       -   50.6   1.6e-14 N-isopropylammelide isopropylaminohydrolase [EC:3.5.4.42]
  DJPMMEHC_00529      K12960  398.67   40.8     1e-11 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]
  DJPMMEHC_00529      K20810  318.70   26.4   2.1e-07 aminodeoxyfutalosine deaminase [EC:3.5.4.40]
  DJPMMEHC_00529      K01468  349.60   12.4    0.0034 imidazolonepropionase [EC:3.5.2.7]
* DJPMMEHC_00530      K18136  169.53  230.0   2.4e-69 TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor
  DJPMMEHC_00530      K22106  142.57  116.1   2.4e-34 TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon
  DJPMMEHC_00530      K13770  134.53   77.5   1.2e-22 TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein
  DJPMMEHC_00530      K21453  105.53   60.3   3.4e-17 TetR/AcrR family transcriptional regulator, biofilm operon repressor
  DJPMMEHC_00530      K19736  163.07   59.1   7.8e-17 TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
  DJPMMEHC_00530      K09017  118.13   57.8   2.1e-16 TetR/AcrR family transcriptional regulator
  DJPMMEHC_00530      K16138  166.23   56.2   4.3e-16 TetR/AcrR family transcriptional regulator, repressor for uid operon
  DJPMMEHC_00530      K22107   96.23   54.9     1e-15 TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
  DJPMMEHC_00530      K21961  105.73   53.3   3.3e-15 TetR/AcrR family transcriptional regulator, ethionamide resistance regulator
  DJPMMEHC_00530      K22108  133.27   51.2     1e-14 TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
  DJPMMEHC_00530      K18476   84.00   50.9   1.6e-14 TetR/AcrR family transcriptional regulator, tetracycline repressor protein
  DJPMMEHC_00530      K21962  144.67   48.7     1e-13 TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase
  DJPMMEHC_00530      K18135  231.07   48.4   1.3e-13 TetR/AcrR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon
  DJPMMEHC_00530      K02167  123.60   47.2   2.1e-13 TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
  DJPMMEHC_00530      K22294  247.10   46.7   3.1e-13 TetR/AcrR family transcriptional regulator, upper aerobic nicotinate degradation pathway regulator
  DJPMMEHC_00530      K18301  170.67   44.9   1.2e-12 TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
  DJPMMEHC_00530      K03577  238.50   44.3   1.6e-12 TetR/AcrR family transcriptional regulator, acrAB operon repressor
  DJPMMEHC_00530      K18140  242.37   43.3   3.3e-12 TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor
  DJPMMEHC_00530      K18905  136.10   39.8   3.7e-11 TetR/AcrR family transcriptional regulator, repressor of the ameABC operon
  DJPMMEHC_00530      K23778  114.90   39.7     5e-11 TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response
  DJPMMEHC_00530      K23777  123.67   39.4   7.8e-11 TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity
  DJPMMEHC_00530      K10913  160.67   38.7   7.8e-11 TetR/AcrR family transcriptional regulator, hemagglutinin/protease regulatory protein
  DJPMMEHC_00530      K16137  116.57   38.3   1.3e-10 TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
